ah88k130,-0.000236216,0.002675101,0.0075494,0.012597434,0.01764751,0.022527938,0.027067025,0.031093078,0.034434406,0.036605642,0.037434539,0.036913507,0.035105279,0.032124376,0.028132914,0.023658707,0.018921133,0.014139571,0.009533399,0.004385364,0.001144008,0,0,0.016310096,0.035620116,0.054240295,0.071715981,0.087592521,0.101415263,0.112729554,0.121080741,0.124396846,0.122622124,0.116092833,0.105548096,0.09196298,0.074957628,0.057351365,0.040214812,0.024618591,0.011633323,0.005351329,0.001395999,0,0.5666,0.00975,0.084336303
ah93w145,-0.000137018,0.001717319,0.007773923,0.013496468,0.018776884,0.023507099,0.027579044,0.030884647,0.033315836,0.034528972,0.034280989,0.03269816,0.029953985,0.026210305,0.021726719,0.017073199,0.01252589,0.008360935,0.004854479,0.00223306,0.000582537,0,0,0.025283368,0.054627185,0.07928693,0.099374584,0.11500213,0.126281551,0.133324829,0.136243947,0.134440542,0.127754074,0.117012625,0.103195335,0.087485068,0.069696849,0.052026907,0.03548875,0.021095886,0.009861824,0.004536439,0.001183419,0,0.4691,0.00939,0.091626682
ah93w174,0.001295387,0.001188073,0.007113731,0.012794877,0.018109821,0.022936872,0.02715434,0.030640535,0.033273766,0.03470867,0.034670529,0.033245571,0.030604628,0.026955229,0.022530209,0.017907945,0.013362311,0.00916718,0.005596426,0.002574356,0.000671571,0,0,0.030817114,0.067498561,0.097936268,0.122333754,0.140894534,0.153822126,0.161320048,0.163591816,0.159944414,0.150159166,0.13546935,0.117304741,0.097104956,0.074713684,0.05289623,0.032968899,0.016247999,0.004049833,0.001862923,0.00048598,0,0.521,0.01133,0.106529226
ah93w215,0.002741202,0.001119832,0.005962727,0.010536906,0.014760164,0.018550296,0.021825097,0.024502363,0.026499888,0.027594664,0.027548879,0.026473542,0.024509594,0.021700408,0.018381617,0.014874997,0.01137147,0.008061962,0.005137397,0.002363203,0.000616488,0,0,0.038930416,0.083387402,0.120330458,0.150020641,0.172719006,0.188686609,0.198184506,0.201473752,0.197915796,0.187207771,0.170725118,0.150117392,0.126832543,0.100885124,0.075201258,0.051224717,0.030399274,0.014168703,0.006517603,0.001700244,0,0.3201,0.01261,0.135034974
ah93w300,0.007511481,0.001334681,0.001574941,0.002014334,0.002617395,0.003348658,0.004172658,0.005053929,0.005957007,0.006958011,0.007889961,0.008784195,0.009432944,0.00914322,0.008895321,0.0082754,0.007248105,0.005778084,0.003829985,0.001761793,0.000459598,0,0,0.069902646,0.137501615,0.191343189,0.232338571,0.261398962,0.279435567,0.287359588,0.286082229,0.275665584,0.256823233,0.231357051,0.201071484,0.169164325,0.134654443,0.100987129,0.069933058,0.043262903,0.022747337,0.010463775,0.00272968,0,-0.0692,0.02001,0.19123777
ah94w301,0.012252067,-0.005956458,-0.010182405,-0.012598663,-0.013449047,-0.01297737,-0.011427446,-0.009043089,-0.006068115,-0.002864175,0.000530496,0.003598128,0.006131566,0.007706745,0.008884972,0.00947124,0.009395239,0.008586658,0.006975185,0.003208585,0.000837022,0,0,0.055656476,0.121978028,0.175778774,0.217730977,0.248506901,0.268778811,0.279218972,0.280499647,0.272588458,0.25460415,0.229061256,0.198400405,0.166118288,0.130837183,0.09659125,0.065316734,0.038949879,0.019426932,0.008936389,0.002331232,0,0.0982,0.01883,0.185407804
amsoil2,0.001228089,0.000240096,0.001137458,0.002206575,0.003386163,0.004614937,0.005831612,0.006974907,0.007983535,0.008704551,0.00908334,0.009084401,0.008707017,0.007988213,0.006978055,0.005832692,0.004613617,0.003382325,0.002200312,0.001012144,0.000264037,0,0,0.028355974,0.050215023,0.068901532,0.084435252,0.096835931,0.106123319,0.112317168,0.115437226,0.114165652,0.109899047,0.102637903,0.092853522,0.081373644,0.067322693,0.052900745,0.038873238,0.026005612,0.015063306,0.006929121,0.001807597,0,0.1344,0.00777,0.081166152
apex16,0.001396889,0.002550237,0.00635322,0.00996314,0.013330403,0.016405411,0.019138571,0.021480285,0.023380958,0.025025469,0.02576902,0.025637401,0.024747151,0.023130904,0.021228707,0.018853564,0.016044722,0.012841429,0.009282929,0.004270147,0.001113952,0,0,0.016639359,0.03746909,0.056628597,0.073843489,0.088839372,0.101341855,0.111076544,0.117769047,0.119866646,0.117727812,0.111410028,0.101439181,0.088372682,0.072405499,0.055946262,0.039973235,0.025464679,0.013398855,0.006163473,0.001607863,0,0.4395,0.0091,0.08253518
as5045,0.004205731,0.002605635,0.004951842,0.006811378,0.008232675,0.009264166,0.009954284,0.010351462,0.010504134,0.010622707,0.010520508,0.010379813,0.01014604,0.009705093,0.009258252,0.008620078,0.007762595,0.006657828,0.005277801,0.002427789,0.000633336,0,0,0.023537527,0.052315517,0.077276489,0.098325781,0.115368733,0.128310684,0.137056971,0.141512935,0.139773469,0.132571342,0.120797077,0.105580174,0.088375097,0.068168309,0.048323204,0.030116895,0.014826493,0.00372911,0.00171539,0.000447493,0,0.2498,0.00909,0.092333996
atr72sm,-0.000656551,0.004197398,0.011213415,0.016721261,0.020837957,0.023680523,0.02536598,0.02601135,0.025733652,0.025020079,0.023088216,0.020342695,0.017158479,0.013949065,0.010973002,0.008118481,0.005511786,0.003279198,0.001547001,0.00071162,0.00018564,0,0,0.033463045,0.067144856,0.093950394,0.114359139,0.128850571,0.13790417,0.141999417,0.141615791,0.137634151,0.129112131,0.116934126,0.102321563,0.08646093,0.06998795,0.053637148,0.038165814,0.02433124,0.012890718,0.00592973,0.001546886,0,0.249,0.0094,0.096116512
august160,-0.000698333,0.00911099,0.02186146,0.0318132,0.039178473,0.044169543,0.046998674,0.04787813,0.047020175,0.044848248,0.040952763,0.035669294,0.02958973,0.023297324,0.017235819,0.011572351,0.006620528,0.00269396,0.000106256,4.89E-05,1.28E-05,0,0,0.033795548,0.070945518,0.100146604,0.121999784,0.137106034,0.146066331,0.149481651,0.147952971,0.142641814,0.132822214,0.11902428,0.102549274,0.085010632,0.067466841,0.050421344,0.03469806,0.021120908,0.01051381,0.004836352,0.001261657,0,0.4713,0.01461,0.098487416
avistar,-0.001897148,-0.000548882,0.002862604,0.006245499,0.009501666,0.012532966,0.015241262,0.017528415,0.01929629,0.020418454,0.020368605,0.019210033,0.017179161,0.01461262,0.011663581,0.008642021,0.005738848,0.00314497,0.001051297,0.000483597,0.000126156,0,0,0.028129618,0.056024833,0.079760538,0.099398974,0.115002382,0.126633002,0.134353075,0.138224842,0.137352567,0.1325518,0.123645624,0.111340652,0.096938295,0.080535134,0.063790654,0.047558359,0.032691754,0.020044344,0.009220398,0.002405321,0,0.2304,0.00885,0.097167276
b29root,0.00275545,-0.000389959,0.002775874,0.005690635,0.008299453,0.01054746,0.012379784,0.013741556,0.014577906,0.014677262,0.013701842,0.011996358,0.009762057,0.007296059,0.004472674,0.001837168,-0.000392719,-0.001999251,-0.002764688,-0.001271757,-0.000331763,0,0,0.039504398,0.084510915,0.122220632,0.15284952,0.176613548,0.193728686,0.204410905,0.208876175,0.206684318,0.197052816,0.181613327,0.161374275,0.137710068,0.111318917,0.084827174,0.05966691,0.037270195,0.019069101,0.008771787,0.002288292,0,0.0994,0.01238,0.142567666
b707a,0.003768305,0.00153655,0.000866513,-0.000212804,-0.001581189,-0.003118433,-0.004704324,-0.006218652,-0.007541205,-0.008179815,-0.008331857,-0.007914332,-0.006934684,-0.005484896,-0.003581503,-0.001738195,-0.000130097,0.001067664,0.00167996,0.000772782,0.000201595,0,0,0.029628377,0.056720288,0.077621038,0.092858347,0.102959937,0.108453529,0.109866843,0.107727602,0.102793358,0.09527343,0.085623518,0.074386142,0.062275885,0.0500984,0.038196343,0.027101606,0.017346081,0.009461659,0.004352363,0.001135399,0,-0.0688,0.00922,0.07269422
b737a,0.009283887,0.011667989,0.014872741,0.016774295,0.017554363,0.017394661,0.016476902,0.0149828,0.01309407,0.010545617,0.00915497,0.007919188,0.006879071,0.005872114,0.004914357,0.004011821,0.00316463,0.002372909,0.001636782,0.00075292,0.000196414,0,0,0.042995408,0.080922204,0.109941108,0.130823964,0.144342618,0.151268916,0.152374702,0.148431822,0.140265881,0.128223493,0.113187685,0.09675813,0.080134791,0.063157518,0.0467953,0.031800325,0.018924781,0.008920857,0.004103594,0.001070503,0,0.1403,0.01179,0.097880467
b737b,0.005798506,0.007849017,0.011349451,0.013713959,0.015081975,0.015592933,0.01538627,0.01460142,0.013377818,0.01169514,0.010384715,0.009068297,0.007802394,0.006581179,0.005413805,0.004297268,0.003254086,0.00230678,0.001477866,0.000679818,0.000177344,0,0,0.030025955,0.05903381,0.082000663,0.099354184,0.111522045,0.118931915,0.122011466,0.121188369,0.116782736,0.108907492,0.098201854,0.085517416,0.071857901,0.05742482,0.0432597,0.030065203,0.018543989,0.009398719,0.004323411,0.001127846,0,0.1341,0.00918,0.081329077
bacxxx,0.00282315,0.004025674,0.007145946,0.009517269,0.011222637,0.012345044,0.012967483,0.013172949,0.013044434,0.012976603,0.01259418,0.012040096,0.011357519,0.010559896,0.009897643,0.009048764,0.007978565,0.006652351,0.005035427,0.002316296,0.000604251,0,0,0.019312626,0.041055322,0.059749324,0.075415249,0.088073714,0.097745338,0.104450736,0.108210527,0.108775776,0.105696797,0.099392103,0.090278105,0.079042194,0.066241372,0.052960536,0.039850584,0.027562416,0.016746931,0.007703588,0.002009632,0,0.2012,0.00767,0.077077051
be50sm,-0.000906409,0.002563627,0.00819705,0.013771889,0.019141634,0.024159778,0.028679812,0.032555227,0.035639513,0.037632678,0.038062771,0.036989932,0.034587164,0.031093098,0.026756663,0.022026084,0.017140532,0.012339176,0.007861188,0.003616147,0.000943343,0,0,0.018898148,0.037136577,0.050974604,0.060822469,0.067090412,0.070188673,0.070527491,0.068517107,0.065041354,0.059668762,0.052966176,0.045562306,0.038166932,0.030937675,0.0239389,0.017447736,0.011741312,0.007096756,0.003264508,0.000851611,0,0.6097,0.0092,0.046154562
boe103,0.001348278,0.004913522,0.011422012,0.017200169,0.022218294,0.026446688,0.029855651,0.032415486,0.034096493,0.034804229,0.034113952,0.032510007,0.029971043,0.026632466,0.022698631,0.018527988,0.014320494,0.010276107,0.006594784,0.003033601,0.000791374,0,0,0.026371374,0.054545142,0.077524919,0.095602081,0.109068005,0.118214068,0.123331645,0.124712114,0.122832267,0.116201563,0.107243431,0.096034653,0.083154717,0.068897062,0.054412598,0.040379674,0.02747664,0.016381847,0.00753565,0.001965822,0,0.4487,0.00869,0.086845959
bqm34,0.001859071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02132859,0.042430525,0.059761003,0.073493366,0.083800954,0.090857108,0.094835168,0.095908476,0.093844584,0.088796568,0.081230016,0.071731051,0.06095165,0.0490514,0.03718524,0.025978608,0.01605694,0.008045673,0.00370101,0.000965481,0,-0.0002,0.00691,0.065069203
c141a,0.000945852,0.001163286,0.001969356,0.002953413,0.004061151,0.005238266,0.006430451,0.007583402,0.008642814,0.009510723,0.010193694,0.010506276,0.010407117,0.009894284,0.009119684,0.008110177,0.006893567,0.005497662,0.003950267,0.001817123,0.000474032,0,0,0.026127526,0.049865234,0.07048654,0.087977549,0.102324367,0.113513101,0.121529856,0.126360739,0.127351632,0.124669991,0.118621819,0.109321844,0.09734714,0.083099962,0.067961294,0.052622208,0.037773777,0.024107072,0.011089253,0.002892849,0,0.0606,0.00869,0.092425217
c141e,0.000395504,0.001690384,0.004101948,0.006508983,0.008848506,0.011057535,0.013073087,0.01483218,0.016271831,0.017273641,0.017734496,0.017517346,0.016658334,0.015252424,0.013498236,0.01149523,0.00932564,0.007071699,0.004815643,0.002215196,0.000577877,0,0,0.024953884,0.044746762,0.061566415,0.07548416,0.086571315,0.094899198,0.100539127,0.10356242,0.103437985,0.100802797,0.095835789,0.088465668,0.079131008,0.067963646,0.056069096,0.043958359,0.032142434,0.021132323,0.009720869,0.002535879,0,0.24,0.008,0.076208982
c141f,0.000388262,0.001831455,0.005489436,0.008964673,0.012198916,0.015133913,0.017711411,0.01987316,0.021560908,0.022797147,0.0231643,0.022593935,0.021266392,0.019325108,0.017022632,0.014432378,0.011656914,0.00879881,0.005960633,0.002741891,0.000715276,0,0,0.027488783,0.046888571,0.063024473,0.076043042,0.086090832,0.093314396,0.097860287,0.099875057,0.098877075,0.095905512,0.091049019,0.084105924,0.075447513,0.065066857,0.053995071,0.042679478,0.031567406,0.021106178,0.009708842,0.002532741,0,0.2995,0.01011,0.073788245
c5b,-0.000397242,-0.000543977,0.000104694,0.001064191,0.002262744,0.003628583,0.00508994,0.006575044,0.008012126,0.009448639,0.010451149,0.011157556,0.011420331,0.011171194,0.010661921,0.009829796,0.00867956,0.007215956,0.005443728,0.002504115,0.000653247,0,0,0.022445726,0.043172237,0.061311633,0.076821636,0.089659966,0.099784346,0.107152497,0.111722141,0.112800891,0.110653107,0.10534069,0.097072076,0.086521952,0.073862712,0.060418447,0.046814216,0.033675079,0.021626094,0.009948003,0.002595131,0,0.0553,0.00865,0.081749862
c5c,-0.000842075,-0.00054453,0.000372261,0.001652893,0.003204933,0.004935946,0.006753497,0.008565152,0.010278475,0.011877485,0.012926266,0.01351885,0.013547808,0.012970039,0.012048984,0.010796275,0.009247673,0.007438938,0.005405832,0.002486683,0.0006487,0,0,0.022445961,0.042616304,0.060168506,0.075085984,0.087352155,0.096950435,0.103864242,0.108076993,0.10900311,0.106936635,0.101852268,0.09394979,0.083849209,0.071800961,0.058966928,0.045925512,0.033255116,0.021534142,0.009905705,0.002584097,0,0.0985,0.0085,0.07937275
c5d,-0.00117171,-0.000439546,0.000758061,0.002214891,0.003851987,0.005590393,0.007351149,0.009055301,0.01062389,0.012068976,0.012945827,0.013381471,0.013274913,0.012606959,0.011645423,0.010384149,0.008859777,0.007108947,0.005168297,0.002377417,0.000620196,0,0,0.023015546,0.043120609,0.060559643,0.075322582,0.087399357,0.0967799,0.103454143,0.107412017,0.107941619,0.105533084,0.100222044,0.092186592,0.082043088,0.069881746,0.057014197,0.044039165,0.031555374,0.020161548,0.009274312,0.002419386,0,0.1144,0.00824,0.078311954
cap21c,0.00472832,0.001145877,0.00262124,0.003754329,0.00457503,0.005113227,0.005398803,0.005461643,0.00533163,0.005098437,0.004645434,0.004097537,0.003486379,0.002818978,0.002194179,0.001598623,0.001060053,0.000606215,0.000264852,0.000121832,3.18E-05,0,0,0.043311243,0.084684086,0.114525674,0.134103081,0.14468338,0.147533643,0.143920943,0.135112352,0.124575738,0.109394467,0.093274014,0.077069897,0.061974112,0.048724492,0.03638517,0.02531553,0.015874959,0.008422842,0.003874507,0.001010741,0,0.0588,0.0134,0.08785686
cast102,0.000219021,0.002621363,0.005075654,0.007139924,0.008845296,0.010222894,0.01130384,0.012119257,0.012700269,0.013443236,0.013784598,0.013820037,0.013584533,0.01302286,0.012485428,0.011628844,0.010411474,0.008791685,0.006727843,0.003094808,0.000807341,0,0,0.019740076,0.039108414,0.056920856,0.072939425,0.086926147,0.098643047,0.107852151,0.114315484,0.116614647,0.115169681,0.109916855,0.101346478,0.090422322,0.076535057,0.061836331,0.047101719,0.033106796,0.020627135,0.009488482,0.002475256,0,0.1206,0.00881,0.083081562
clarkk,0.00151956,0.001069849,0.005479973,0.009974071,0.014405266,0.018626681,0.022491439,0.025852664,0.028563478,0.030280127,0.030670141,0.029632063,0.027488148,0.024492743,0.020655732,0.016553437,0.012423202,0.008502369,0.005028281,0.002313009,0.000603394,0,0,0.021965825,0.048155176,0.069571358,0.086475643,0.099129304,0.107793616,0.112729851,0.114199283,0.112919247,0.106802329,0.098441303,0.087887743,0.075870378,0.06268677,0.049319549,0.036400258,0.024560437,0.014431626,0.006638548,0.001731795,0,0.4198,0.00846,0.079214979
clarkv,0.001293223,0.002033775,0.006370119,0.010831924,0.015273951,0.019550967,0.023517732,0.027029013,0.029939571,0.031932706,0.032679712,0.032192805,0.030542488,0.027916694,0.024447856,0.020556124,0.016429352,0.01225539,0.00822209,0.003782161,0.000986651,0,0,0.021733434,0.046024209,0.066371401,0.082924283,0.095832123,0.105244192,0.111309761,0.1141781,0.114185525,0.109922567,0.103068571,0.093692866,0.082390953,0.069684882,0.056451346,0.043278375,0.030753999,0.019466246,0.008954473,0.00233595,0,0.4486,0.00821,0.081742246
clarym15,0.001801378,0.002651839,0.008218807,0.013516263,0.018439127,0.02288232,0.026740762,0.029909374,0.032283075,0.03359718,0.033478041,0.032040573,0.029485871,0.026032305,0.021867292,0.017468222,0.01307707,0.008935814,0.00528643,0.002431758,0.000634372,0,0,0.030455419,0.0640678,0.091434335,0.112914099,0.128866166,0.139649609,0.145623503,0.147146921,0.144980241,0.137176542,0.126315801,0.112689881,0.097179238,0.080393755,0.063387166,0.046943756,0.031847813,0.018883621,0.008686466,0.002266035,0,0.4122,0.01032,0.102182971
clarym18,0.002914472,0.002859197,0.0084564,0.01375758,0.018662452,0.023070729,0.026882125,0.029996356,0.032313134,0.033567532,0.033415071,0.031967481,0.029414497,0.025967318,0.021817314,0.017435621,0.013061999,0.008936212,0.00529802,0.002437089,0.000635762,0,0,0.036568321,0.076905281,0.10974542,0.135519714,0.154659136,0.16759466,0.174757259,0.176577907,0.173962955,0.164576712,0.151544636,0.135191385,0.116568319,0.096421746,0.076011841,0.056279951,0.038167425,0.022615611,0.010403181,0.002713873,0,0.3411,0.01188,0.122599557
davis_corrected,0.002263994,0.0029623,0.007969492,0.012164669,0.015563417,0.018181321,0.020033964,0.021136932,0.02150581,0.02102317,0.019713811,0.017562673,0.014801089,0.011737407,0.008499097,0.00542461,0.002719271,0.000588403,-0.00076267,-0.000350828,-9.15E-05,0,0,0.031717933,0.066697687,0.095037079,0.117106891,0.13327791,0.143920919,0.149406704,0.150106048,0.146217619,0.137382939,0.124425604,0.108451619,0.090707511,0.071887884,0.05339878,0.036223454,0.021345157,0.009747145,0.004483686,0.001169657,0,0.195,0.00964,0.100161995
defcnd1,0.002386677,0.002434336,0.01025604,0.017397425,0.023762607,0.029255701,0.033780824,0.037242089,0.039543614,0.040351682,0.039186448,0.036409966,0.032274361,0.027245107,0.021457029,0.015675824,0.010274529,0.005626178,0.002103805,0.00096775,0.000252457,0,0,0.040832162,0.088335112,0.126386976,0.155582842,0.176517796,0.189786924,0.195985314,0.195708051,0.189646947,0.176874479,0.158788428,0.137097495,0.113581056,0.088919242,0.064944061,0.042944112,0.024207996,0.010024312,0.004611184,0.001202917,0,0.4465,0.01418,0.128957095
df101,0.002476577,0.001916279,0.005089101,0.008242506,0.011286168,0.014129762,0.016682963,0.018855445,0.020556883,0.0214904,0.021516776,0.020725411,0.019215126,0.017081713,0.014322221,0.011389899,0.008455559,0.005690013,0.003264074,0.001501474,0.000391689,0,0,0.022622483,0.047527866,0.067676905,0.083354782,0.094846676,0.102437768,0.106413236,0.107058261,0.104943306,0.099104095,0.090277071,0.079456041,0.067453989,0.054799826,0.042161196,0.030141945,0.01934592,0.010376969,0.004773406,0.001245236,0,0.3056,0.00777,0.07298973
df102,0.002504942,0.002983704,0.006408966,0.009657499,0.012665524,0.015369264,0.017704939,0.019608773,0.021016988,0.021660546,0.02144503,0.020533526,0.019033802,0.016953563,0.014225707,0.011331521,0.008434048,0.005696332,0.003281417,0.001509452,0.00039377,0,0,0.024706101,0.05012474,0.070474817,0.08609414,0.097320515,0.104491752,0.107945658,0.10802004,0.10534556,0.099031785,0.089973955,0.079183789,0.067306357,0.054728667,0.042176183,0.03023601,0.019495254,0.010541021,0.004848869,0.001264922,0,0.306,0.00784,0.073671859
dh4009sm,0.001135932,0.000891752,0.001470349,0.001768778,0.001834794,0.001716155,0.001460617,0.001115937,0.000729871,0.000453769,0.000243255,0.00015537,0.000237764,0.000449095,0.000785672,0.001110053,0.00137856,0.001547519,0.001573256,0.000723698,0.000188791,0,0,0.011346493,0.024612507,0.037235713,0.048955193,0.059510023,0.068639283,0.076082051,0.081577407,0.083767131,0.083116163,0.079488508,0.073332499,0.065153144,0.054748488,0.043796667,0.032917248,0.022729798,0.013853883,0.006372786,0.001662466,0,-0.0437,0.00786,0.058841437
du8608418,0.000776237,0.00124489,0.002874386,0.00450084,0.006065816,0.007510876,0.008777585,0.009807505,0.010542199,0.010519416,0.009984766,0.009129288,0.008044539,0.006784654,0.005126681,0.00349644,0.002014026,0.000799533,-2.69E-05,-1.24E-05,-3.23E-06,0,0,0.015799925,0.031844885,0.045872834,0.057832621,0.067673094,0.075343102,0.080791492,0.083967113,0.084453068,0.081616371,0.075957385,0.06813031,0.058826718,0.048043093,0.036996627,0.026281707,0.016492723,0.008224063,0.003783069,0.000986888,0,0.1287,0.00706,0.058161391
